app_id,day,cost,value,data_used,data_sent,requests_made,cost_per_request_made,cost_per_request_received,data_per_request,data_sent_per_received,data_used_per_received,requests_per_business_hour,requests_per_hour,requests_received,value_per_cost,cost_per_request,value_per_cost,data_per_request
CHURNP,2024-06-26,6851.650000000002,90.3,149.10000000000002,90.3,138.0,49.64963768115944,253.7648148148149,1.0804347826086957,3.3444444444444446,5.522222222222223,8.7,5.75,27.0,0.013179307174184316,49.64963768115944,0.013179307174184316,1.0804347826086957
FRDETCT,2024-06-26,14479.349999999999,247.35000000000005,341.84999999999997,247.35000000000005,237.0,61.09430379746835,254.02368421052628,1.4424050632911392,4.339473684210527,5.997368421052631,15.4,9.875,57.0,0.017082949165535752,61.09430379746835,0.017082949165535752,1.4424050632911392
BILLING,2024-06-26,4324.3,0.0,95.25,0.0,39.0,110.87948717948719,0.0,2.4423076923076925,0.0,0.0,1.8,1.625,0.0,0.0,110.87948717948719,0.0,2.4423076923076925
ABTEST,2024-06-26,4158.3,0.0,77.55000000000001,0.0,66.0,63.00454545454546,0.0,1.1750000000000003,0.0,0.0,2.7,2.75,0.0,0.0,63.00454545454546,0.0,1.1750000000000003
QUALITY,2024-06-26,2685.0500000000006,0.0,47.400000000000006,0.0,63.0,42.61984126984128,0.0,0.7523809523809525,0.0,0.0,2.1,2.625,0.0,0.0,42.61984126984128,0.0,0.7523809523809525
DATARES,2024-06-26,2934.05,0.0,87.89999999999999,0.0,48.0,61.12604166666667,0.0,1.8312499999999998,0.0,0.0,1.5,2.0,0.0,0.0,61.12604166666667,0.0,1.8312499999999998
SEARCH,2024-06-26,4760.05,0.0,106.94999999999999,0.0,72.0,66.11180555555556,0.0,1.4854166666666666,0.0,0.0,3.0,3.0,0.0,0.0,66.11180555555556,0.0,1.4854166666666666
PROJMG,2024-06-26,2531.5,0.0,48.6,0.0,57.0,44.41228070175438,0.0,0.8526315789473684,0.0,0.0,2.7,2.375,0.0,0.0,44.41228070175438,0.0,0.8526315789473684
RECV2,2024-06-26,6274.8,0.0,124.64999999999996,0.0,100.0,62.748000000000005,0.0,1.2464999999999997,0.0,0.0,3.2,4.166666666666667,0.0,0.0,62.748000000000005,0.0,1.2464999999999997
TAXCALC,2024-06-26,4133.399999999999,0.0,94.95000000000003,0.0,66.0,62.62727272727271,0.0,1.4386363636363642,0.0,0.0,1.5,2.75,0.0,0.0,62.62727272727271,0.0,1.4386363636363642
SUPTKT,2024-06-26,3726.7000000000007,0.0,80.85000000000004,0.0,63.0,59.153968253968266,0.0,1.2833333333333339,0.0,0.0,2.4,2.625,0.0,0.0,59.153968253968266,0.0,1.2833333333333339
YGAMRKT,2024-06-26,796.8000000000002,0.0,6.8999999999999995,0.0,42.0,18.971428571428575,0.0,0.16428571428571428,0.0,0.0,1.4,1.75,0.0,0.0,18.971428571428575,0.0,0.16428571428571428
GLOBCMP,2024-06-26,7843.5,0.0,193.35000000000005,0.0,75.0,104.58,0.0,2.5780000000000007,0.0,0.0,3.6,3.125,0.0,0.0,104.58,0.0,2.5780000000000007
EXCS,2024-06-26,8710.849999999999,107.1,221.84999999999997,107.1,255.0,34.16019607843137,348.43399999999997,0.8699999999999999,4.284,8.873999999999999,13.2,10.625,25.0,0.012295011393836423,34.16019607843137,0.012295011393836423,0.8699999999999999
JIJOFS,2024-06-26,1182.7499999999998,39.9,39.9,39.9,51.0,23.191176470588232,23.191176470588232,0.7823529411764706,0.7823529411764706,0.7823529411764706,4.8,2.125,51.0,0.03373493975903615,23.191176470588232,0.03373493975903615,0.7823529411764706
MOBAPP,2024-06-26,40167.85000000002,0.0,804.6000000000001,0.0,288.0,139.47170138888896,0.0,2.7937500000000006,0.0,0.0,15.3,12.0,0.0,0.0,139.47170138888896,0.0,2.7937500000000006
SUPCHN,2024-06-26,8436.95,0.0,213.60000000000002,0.0,84.0,100.43988095238096,0.0,2.542857142857143,0.0,0.0,3.3,3.5,0.0,0.0,100.43988095238096,0.0,2.542857142857143
INVOPT,2024-06-26,7847.649999999994,105.44999999999999,173.09999999999997,105.44999999999999,138.0,56.867028985507204,280.27321428571406,1.2543478260869563,3.7660714285714283,6.182142857142856,7.4,5.75,28.0,0.013437143603499145,56.867028985507204,0.013437143603499145,1.2543478260869563
CSSRVS,2024-06-26,12624.3,0.0,262.34999999999997,0.0,135.0,93.51333333333332,0.0,1.9433333333333331,0.0,0.0,7.5,5.625,0.0,0.0,93.51333333333332,0.0,1.9433333333333331
DYNPRC,2024-06-26,4349.199999999998,0.0,84.89999999999999,0.0,69.0,63.031884057970984,0.0,1.2304347826086954,0.0,0.0,3.9,2.875,0.0,0.0,63.031884057970984,0.0,1.2304347826086954
CUSTPRT,2024-06-26,21256.300000000003,0.0,436.65000000000026,0.0,120.0,177.13583333333335,0.0,3.638750000000002,0.0,0.0,6.0,5.0,0.0,0.0,177.13583333333335,0.0,3.638750000000002
MULTILNG,2024-06-26,3585.6,0.0,100.35,0.0,60.0,59.76,0.0,1.6724999999999999,0.0,0.0,1.8,2.5,0.0,0.0,59.76,0.0,1.6724999999999999
NOTIFY,2024-06-26,3759.8999999999996,0.0,65.54999999999998,0.0,60.0,62.66499999999999,0.0,1.0924999999999998,0.0,0.0,0.9,2.5,0.0,0.0,62.66499999999999,0.0,1.0924999999999998
RISKMG,2024-06-26,6743.749999999999,0.0,164.7,0.0,63.0,107.04365079365078,0.0,2.6142857142857143,0.0,0.0,3.0,2.625,0.0,0.0,107.04365079365078,0.0,2.6142857142857143
YGCLEB,2024-06-26,821.7000000000003,0.0,6.750000000000001,0.0,44.0,18.675000000000008,0.0,0.15340909090909094,0.0,0.0,1.8,1.8333333333333333,0.0,0.0,18.675000000000008,0.0,0.15340909090909094
SENTANL,2024-06-26,2133.1000000000004,0.0,19.800000000000004,0.0,84.0,25.394047619047623,0.0,0.23571428571428577,0.0,0.0,4.8,3.5,0.0,0.0,25.394047619047623,0.0,0.23571428571428577
WEBHOOK,2024-06-26,1145.3999999999996,0.0,8.4,0.0,38.0,30.142105263157884,0.0,0.2210526315789474,0.0,0.0,1.2,1.5833333333333333,0.0,0.0,30.142105263157884,0.0,0.2210526315789474
HRANAL,2024-06-26,3498.4500000000007,0.0,82.49999999999997,0.0,69.0,50.70217391304349,0.0,1.195652173913043,0.0,0.0,3.0,2.875,0.0,0.0,50.70217391304349,0.0,1.195652173913043
WHLSLP,2024-06-26,7914.049999999998,0.0,152.7,0.0,80.0,98.92562499999998,0.0,1.90875,0.0,0.0,3.0,3.3333333333333335,0.0,0.0,98.92562499999998,0.0,1.90875
XCHATTR,2024-06-26,4382.4,0.0,79.94999999999997,0.0,66.0,66.39999999999999,0.0,1.211363636363636,0.0,0.0,2.7,2.75,0.0,0.0,66.39999999999999,0.0,1.211363636363636
TEMPANL,2024-06-26,3253.5999999999995,0.0,67.94999999999999,0.0,57.0,57.080701754385956,0.0,1.1921052631578946,0.0,0.0,1.8,2.375,0.0,0.0,57.080701754385956,0.0,1.1921052631578946
DRUID,2024-06-26,879.8000000000002,12.6,12.6,12.6,19.0,46.30526315789475,46.30526315789475,0.6631578947368421,0.6631578947368421,0.6631578947368421,1.2,0.7916666666666666,19.0,0.01432143669015685,46.30526315789475,0.01432143669015685,0.6631578947368421
JRNYANL,2024-06-26,4141.699999999999,0.0,89.39999999999996,0.0,72.0,57.523611111111094,0.0,1.2416666666666663,0.0,0.0,3.0,3.0,0.0,0.0,57.523611111111094,0.0,1.2416666666666663
AUTOML,2024-06-26,7432.65,0.0,124.5,0.0,63.0,117.97857142857143,0.0,1.9761904761904763,0.0,0.0,3.6,2.625,0.0,0.0,117.97857142857143,0.0,1.9761904761904763
HEALTH,2024-06-26,4490.2999999999965,0.0,27.749999999999986,0.0,150.0,29.93533333333331,0.0,0.18499999999999991,0.0,0.0,10.0,6.25,0.0,0.0,29.93533333333331,0.0,0.18499999999999991
PAYPROC,2024-06-26,10540.999999999996,0.0,243.75000000000009,0.0,108.0,97.60185185185182,0.0,2.256944444444445,0.0,0.0,6.3,4.5,0.0,0.0,97.60185185185182,0.0,2.256944444444445
SELENE,2024-06-27,143038.04999999978,4117.5,4117.500000000005,4117.5,4884.0,29.28707002456998,87.86121007370994,0.843058968058969,2.529176904176904,2.5291769041769068,274.0,203.5,1628.0,0.02878604678964797,29.28707002456998,0.02878604678964797,0.843058968058969
AWS,2024-06-27,0.0,1213.350000000001,0.0,1213.350000000001,0.0,0.0,0.0,0.0,0.29020569241808203,0.0,178.7,0.0,4181.0,1213350000000.001,0.0,1213350000000.001,0.0
DBRCKS,2024-06-27,0.0,3246.000000000011,0.0,3246.000000000011,0.0,0.0,0.0,0.0,1.0709336852523956,0.0,128.8,0.0,3031.0,3246000000000.0107,0.0,3246000000000.0107,0.0
SNWFLK,2024-06-27,0.0,2017.950000000004,0.0,2017.950000000004,0.0,0.0,0.0,0.0,0.9725060240963874,0.0,88.3,0.0,2075.0,2017950000000.004,0.0,2017950000000.004,0.0
FEATSTR,2024-06-27,11009.949999999993,199.04999999999995,199.05,199.04999999999995,171.0,64.38567251461984,193.15701754385952,1.1640350877192984,3.492105263157894,3.492105263157895,11.6,7.125,57.0,0.018079101176662934,64.38567251461984,0.018079101176662934,1.1640350877192984
REDIS,2024-06-27,14948.299999999996,148.49999999999986,148.50000000000057,148.49999999999986,484.0,30.884917355371893,61.76983471074379,0.306818181818183,0.6136363636363631,0.613636363636366,33.0,20.166666666666668,242.0,0.00993424001391462,30.884917355371893,0.00993424001391462,0.306818181818183
AZURE,2024-06-27,0.0,465.8999999999985,0.0,465.8999999999985,0.0,0.0,0.0,0.0,0.17581132075471642,0.0,117.4,0.0,2650.0,465899999999.9985,0.0,465899999999.9985,0.0
KAFKA,2024-06-27,19463.50000000001,223.0500000000001,223.0500000000001,223.0500000000001,453.0,42.96578366445919,42.96578366445919,0.4923841059602651,0.4923841059602651,0.4923841059602651,38.6,18.875,453.0,0.011459912143242478,42.96578366445919,0.011459912143242478,0.4923841059602651
AUTOML,2024-06-27,5569.299999999998,0.0,90.44999999999997,0.0,48.0,116.0270833333333,0.0,1.8843749999999995,0.0,0.0,2.7,2.0,0.0,0.0,116.0270833333333,0.0,1.8843749999999995
SPARK,2024-06-27,10549.299999999997,157.49999999999997,157.5000000000001,157.49999999999997,180.0,58.607222222222205,117.21444444444441,0.8750000000000007,1.7499999999999998,1.7500000000000013,12.3,7.5,90.0,0.014929900562122607,58.607222222222205,0.014929900562122607,0.8750000000000007
ABTEST,2024-06-27,4278.650000000001,0.0,81.60000000000004,0.0,69.0,62.00942028985508,0.0,1.1826086956521744,0.0,0.0,2.4,2.875,0.0,0.0,62.00942028985508,0.0,1.1826086956521744
RECV2,2024-06-27,4311.85,0.0,80.70000000000002,0.0,68.0,63.409558823529416,0.0,1.1867647058823532,0.0,0.0,3.2,2.8333333333333335,0.0,0.0,63.409558823529416,0.0,1.1867647058823532
HMFRP,2024-06-27,29228.450000000208,215.5500000000021,215.5500000000021,215.5500000000021,1572.0,18.593161577608274,18.593161577608274,0.13711832061068835,0.13711832061068835,0.13711832061068835,133.4,65.5,1572.0,0.007374664068741262,18.593161577608274,0.007374664068741262,0.13711832061068835
POSIDN,2024-06-27,37462.05000000004,799.6499999999995,799.6499999999916,799.6499999999995,1234.0,30.358225283630503,60.716450567261006,0.6480145867098797,1.2960291734197724,1.2960291734197593,76.8,51.416666666666664,617.0,0.021345601748969923,30.358225283630503,0.021345601748969923,0.6480145867098797
AIRFLW,2024-06-27,17525.450000000004,0.0,0.0,0.0,765.0,22.90908496732027,22.90908496732027,0.0,0.0,0.0,65.4,31.875,765.0,0.0,22.90908496732027,0.0,0.0
TRNPIPE,2024-06-27,8661.049999999996,61.64999999999999,121.49999999999993,61.64999999999999,150.0,57.740333333333304,360.87708333333313,0.8099999999999995,2.5687499999999996,5.062499999999997,7.6,6.25,24.0,0.007118074598345469,57.740333333333304,0.007118074598345469,0.8099999999999995
RISKMG,2024-06-27,7955.549999999999,0.0,179.55000000000004,0.0,69.0,115.2978260869565,0.0,2.6021739130434787,0.0,0.0,0.9,2.875,0.0,0.0,115.2978260869565,0.0,2.6021739130434787
FRDETCT,2024-06-27,12088.950000000006,182.7,264.9,182.7,189.0,63.962698412698444,281.1383720930234,1.4015873015873015,4.248837209302326,6.160465116279069,5.1,7.875,43.0,0.015112975072276739,63.962698412698444,0.015112975072276739,1.4015873015873015
COMPLT,2024-06-27,5519.499999999998,58.04999999999998,76.79999999999998,58.04999999999998,178.0,31.008426966292124,82.38059701492534,0.43146067415730327,0.866417910447761,1.1462686567164178,8.2,7.416666666666667,67.0,0.010517256997916478,31.008426966292124,0.010517256997916478,0.43146067415730327
YGCLV,2024-06-27,2602.0500000000006,13.950000000000003,21.15,13.950000000000003,132.0,19.712500000000006,59.13750000000002,0.16022727272727272,0.31704545454545463,0.48068181818181815,9.0,5.5,44.0,0.00536115754885571,19.712500000000006,0.00536115754885571,0.16022727272727272
YELLOWS,2024-06-27,5025.649999999992,81.30000000000004,81.30000000000004,81.30000000000004,264.0,19.036553030303,19.036553030303,0.3079545454545456,0.3079545454545456,0.3079545454545456,25.2,11.0,264.0,0.01617701192880526,19.036553030303,0.01617701192880526,0.3079545454545456
JAPNDB,2024-06-27,13769.700000000032,363.2999999999999,363.29999999999984,363.2999999999999,600.0,22.949500000000054,45.89900000000011,0.6054999999999997,1.2109999999999996,1.2109999999999994,39.6,25.0,300.0,0.02638401708098209,22.949500000000054,0.02638401708098209,0.6054999999999997
GLOBAGG,2024-06-27,7864.250000000002,0.0,244.2000000000001,0.0,92.0,85.48097826086959,0.0,2.6543478260869575,0.0,0.0,4.0,3.8333333333333335,0.0,0.0,85.48097826086959,0.0,2.6543478260869575
PANDRA,2024-06-27,5955.249999999992,245.1000000000001,245.0999999999999,245.1000000000001,294.0,20.255952380952355,40.51190476190471,0.8336734693877548,1.6673469387755109,1.6673469387755095,19.8,12.25,147.0,0.04115696234415019,20.255952380952355,0.04115696234415019,0.8336734693877548
GEOANL,2024-06-27,6785.249999999999,121.80000000000001,204.45,121.80000000000001,117.0,57.99358974358974,295.0108695652174,1.7474358974358974,5.2956521739130435,8.889130434782608,6.7,4.875,23.0,0.017950701890129327,57.99358974358974,0.017950701890129327,1.7474358974358974
JPCHRN,2024-06-27,6407.600000000003,51.6,82.35,51.6,201.0,31.878606965174146,149.01395348837215,0.4097014925373134,1.2,1.9151162790697673,10.8,8.375,43.0,0.008052937137149632,31.878606965174146,0.008052937137149632,0.4097014925373134
SUPCHN,2024-06-27,7250.05,0.0,181.79999999999995,0.0,69.0,105.0731884057971,0.0,2.6347826086956516,0.0,0.0,2.1,2.875,0.0,0.0,105.0731884057971,0.0,2.6347826086956516
INVOPT,2024-06-27,7245.899999999998,93.74999999999999,173.7,93.74999999999999,129.0,56.16976744186045,315.0391304347825,1.3465116279069766,4.076086956521738,7.552173913043478,5.2,5.375,23.0,0.012938351343518405,56.16976744186045,0.012938351343518405,1.3465116279069766
GLOBCMP,2024-06-27,8067.5999999999985,0.0,196.65000000000003,0.0,75.0,107.56799999999998,0.0,2.6220000000000003,0.0,0.0,3.3,3.125,0.0,0.0,107.56799999999998,0.0,2.6220000000000003
EXCS,2024-06-27,8283.400000000003,112.2,222.15,112.2,245.0,33.809795918367364,331.3360000000001,0.906734693877551,4.488,8.886000000000001,13.1,10.208333333333334,25.0,0.013545162614385393,33.809795918367364,0.013545162614385393,0.906734693877551
JIJOFS,2024-06-27,1232.5500000000002,41.550000000000004,41.550000000000004,41.550000000000004,49.0,25.154081632653064,25.154081632653064,0.8479591836734695,0.8479591836734695,0.8479591836734695,4.8,2.0416666666666665,49.0,0.03371059997566021,25.154081632653064,0.03371059997566021,0.8479591836734695
YGSCPA,2024-06-27,742.8500000000001,0.0,6.15,0.0,40.0,18.571250000000003,0.0,0.15375,0.0,0.0,1.4,1.6666666666666667,0.0,0.0,18.571250000000003,0.0,0.15375
WHLSLP,2024-06-27,13068.349999999995,0.0,260.24999999999994,0.0,130.0,100.52576923076919,0.0,2.0019230769230765,0.0,0.0,5.5,5.416666666666667,0.0,0.0,100.52576923076919,0.0,2.0019230769230765
CLVMDL,2024-06-27,40097.299999999945,718.6500000000004,792.9,718.6500000000004,944.0,42.47595338983045,186.4990697674416,0.839936440677966,3.342558139534886,3.687906976744186,51.9,39.333333333333336,215.0,0.01792265314622185,42.47595338983045,0.01792265314622185,0.839936440677966
DDSD,2024-06-27,5125.25,0.0,0.0,0.0,218.0,23.51032110091743,23.51032110091743,0.0,0.0,0.0,16.8,9.083333333333334,218.0,0.0,23.51032110091743,0.0,0.0
CSTSEG,2024-06-27,27522.799999999992,367.3500000000002,439.50000000000017,367.3500000000002,692.0,39.772832369942186,191.1305555555555,0.6351156069364164,2.551041666666668,3.0520833333333344,33.1,28.833333333333332,144.0,0.013347115845771517,39.772832369942186,0.013347115845771517,0.6351156069364164
DEMAND,2024-06-27,3975.7000000000007,0.0,95.54999999999997,0.0,75.0,53.009333333333345,0.0,1.2739999999999996,0.0,0.0,3.3,3.125,0.0,0.0,53.009333333333345,0.0,1.2739999999999996
VIBEFLX,2024-06-27,3141.550000000001,0.0,18.750000000000007,0.0,105.0,29.91952380952382,0.0,0.17857142857142863,0.0,0.0,4.5,4.375,0.0,0.0,29.91952380952382,0.0,0.17857142857142863
YGSCST,2024-06-27,2411.1499999999987,13.200000000000005,19.799999999999997,13.200000000000005,128.0,18.83710937499999,54.798863636363606,0.15468749999999998,0.3000000000000001,0.44999999999999996,8.4,5.333333333333333,44.0,0.005474566078427312,18.83710937499999,0.005474566078427312,0.15468749999999998
YGCHRN,2024-06-27,2290.8,13.050000000000004,18.0,13.050000000000004,120.0,19.09,52.06363636363637,0.15,0.2965909090909092,0.4090909090909091,7.6,5.0,44.0,0.005696699842849661,19.09,0.005696699842849661,0.15
YGASTORE,2024-06-27,809.2500000000002,0.0,0.0,0.0,44.0,18.39204545454546,18.39204545454546,0.0,0.0,0.0,4.4,1.8333333333333333,44.0,0.0,18.39204545454546,0.0,0.0
ELASTIC,2024-06-27,7511.500000000002,98.55,98.55,98.55,153.0,49.094771241830074,49.094771241830074,0.6441176470588235,0.6441176470588235,0.6441176470588235,15.0,6.375,153.0,0.013119882846302333,49.094771241830074,0.013119882846302333,0.6441176470588235
SEARCH,2024-06-27,3436.1999999999985,0.0,77.25000000000001,0.0,54.0,63.633333333333304,0.0,1.4305555555555558,0.0,0.0,2.4,2.25,0.0,0.0,63.633333333333304,0.0,1.4305555555555558
DATARES,2024-06-27,3145.7,0.0,98.39999999999999,0.0,54.0,58.2537037037037,0.0,1.822222222222222,0.0,0.0,1.8,2.25,0.0,0.0,58.2537037037037,0.0,1.822222222222222
JRNYANL,2024-06-27,4511.05,0.0,94.50000000000003,0.0,78.0,57.83397435897436,0.0,1.211538461538462,0.0,0.0,4.5,3.25,0.0,0.0,57.83397435897436,0.0,1.211538461538462
SENTANL,2024-06-27,1357.05,0.0,12.15,0.0,54.0,25.130555555555556,0.0,0.225,0.0,0.0,2.7,2.25,0.0,0.0,25.130555555555556,0.0,0.225
RTDASH,2024-06-27,6341.200000000002,28.5,70.05,28.5,126.0,50.32698412698414,373.01176470588246,0.555952380952381,1.6764705882352942,4.120588235294117,7.3,5.25,17.0,0.004494417460417586,50.32698412698414,0.004494417460417586,0.555952380952381
QUALITY,2024-06-27,3332.4500000000003,0.0,56.25,0.0,81.0,41.141358024691364,0.0,0.6944444444444444,0.0,0.0,3.9,3.375,0.0,0.0,41.141358024691364,0.0,0.6944444444444444
MOBAPP,2024-06-27,30988.049999999996,0.0,607.6500000000001,0.0,216.0,143.4631944444444,0.0,2.813194444444445,0.0,0.0,8.1,9.0,0.0,0.0,143.4631944444444,0.0,2.813194444444445
MCSCBT,2024-06-27,47210.39999999997,735.4499999999999,975.7499999999999,735.4499999999999,498.0,94.79999999999994,749.3714285714282,1.95933734939759,11.673809523809522,15.488095238095235,25.5,20.75,63.0,0.015578135326114592,94.79999999999994,0.015578135326114592,1.95933734939759
NXPCR,2024-06-27,23435.05,377.3999999999998,509.8500000000002,377.3999999999998,448.0,52.31037946428571,282.34999999999997,1.1380580357142862,4.5469879518072265,6.142771084337352,25.8,18.666666666666668,83.0,0.016104083413519484,52.31037946428571,0.016104083413519484,1.1380580357142862
JPNXPP,2024-06-27,2780.500000000001,53.55,53.55,53.55,86.0,32.33139534883722,64.66279069767444,0.6226744186046511,1.2453488372093022,1.2453488372093022,5.4,3.5833333333333335,43.0,0.019259126056464657,32.33139534883722,0.019259126056464657,0.6226744186046511
PROJMG,2024-06-27,3373.9499999999994,0.0,68.55000000000001,0.0,78.0,43.255769230769225,0.0,0.8788461538461539,0.0,0.0,2.4,3.25,0.0,0.0,43.255769230769225,0.0,0.8788461538461539
ECOMLP,2024-06-27,20608.900000000023,0.0,410.8499999999998,0.0,152.0,135.5848684210528,0.0,2.7029605263157883,0.0,0.0,7.2,6.333333333333333,0.0,0.0,135.5848684210528,0.0,2.7029605263157883
SLSDB,2024-06-27,6291.4,0.0,134.10000000000002,0.0,76.0,82.78157894736842,0.0,1.7644736842105266,0.0,0.0,2.8,3.1666666666666665,0.0,0.0,82.78157894736842,0.0,1.7644736842105266
MDLMON,2024-06-27,3133.25,0.0,34.8,0.0,66.0,47.47348484848485,0.0,0.5272727272727272,0.0,0.0,3.9,2.75,0.0,0.0,47.47348484848485,0.0,0.5272727272727272
COHORT,2024-06-27,3842.8999999999987,0.0,82.95,0.0,72.0,53.373611111111096,0.0,1.1520833333333333,0.0,0.0,2.4,3.0,0.0,0.0,53.373611111111096,0.0,1.1520833333333333
EXPENSE,2024-06-27,4017.199999999999,0.0,82.05000000000001,0.0,75.0,53.56266666666665,0.0,1.094,0.0,0.0,3.6,3.125,0.0,0.0,53.56266666666665,0.0,1.094
HEALTH,2024-06-27,3465.2499999999977,0.0,21.449999999999996,0.0,115.0,30.132608695652156,0.0,0.18652173913043474,0.0,0.0,6.5,4.791666666666667,0.0,0.0,30.132608695652156,0.0,0.18652173913043474
XCHATTR,2024-06-27,3996.4499999999994,0.0,74.69999999999997,0.0,60.0,66.60749999999999,0.0,1.2449999999999997,0.0,0.0,2.1,2.5,0.0,0.0,66.60749999999999,0.0,1.2449999999999997
MKTDB,2024-06-27,7030.1,0.0,153.15000000000003,0.0,84.0,83.69166666666668,0.0,1.8232142857142861,0.0,0.0,4.4,3.5,0.0,0.0,83.69166666666668,0.0,1.8232142857142861
TEMPANL,2024-06-27,4299.400000000002,0.0,96.60000000000001,0.0,78.0,55.12051282051285,0.0,1.2384615384615385,0.0,0.0,4.5,3.25,0.0,0.0,55.12051282051285,0.0,1.2384615384615385
DRUID,2024-06-27,1078.9999999999995,16.05,16.05,16.05,26.0,41.499999999999986,41.499999999999986,0.6173076923076923,0.6173076923076923,0.6173076923076923,3.0,1.0833333333333333,26.0,0.014874884151992592,41.499999999999986,0.014874884151992592,0.6173076923076923
APIGWY,2024-06-27,7631.8499999999985,0.0,148.04999999999998,0.0,92.0,82.95489130434781,0.0,1.6092391304347824,0.0,0.0,4.0,3.8333333333333335,0.0,0.0,82.95489130434781,0.0,1.6092391304347824
SUPTKT,2024-06-27,3631.250000000001,0.0,76.49999999999997,0.0,63.0,57.6388888888889,0.0,1.2142857142857137,0.0,0.0,2.4,2.625,0.0,0.0,57.6388888888889,0.0,1.2142857142857137
SNAPINT,2024-06-27,3909.2999999999997,0.0,81.14999999999999,0.0,48.0,81.44375,0.0,1.6906249999999998,0.0,0.0,1.6,2.0,0.0,0.0,81.44375,0.0,1.6906249999999998
WEBHOOK,2024-06-27,547.8000000000001,0.0,4.05,0.0,18.0,30.433333333333337,0.0,0.22499999999999998,0.0,0.0,0.4,0.75,0.0,0.0,30.433333333333337,0.0,0.22499999999999998
FINRPT,2024-06-27,7009.350000000003,0.0,172.65,0.0,75.0,93.45800000000004,0.0,2.302,0.0,0.0,2.7,3.125,0.0,0.0,93.45800000000004,0.0,2.302
FINPLAN,2024-06-27,7196.100000000003,85.64999999999999,154.95,85.64999999999999,141.0,51.03617021276598,287.8440000000001,1.0989361702127658,3.4259999999999997,6.1979999999999995,6.3,5.875,25.0,0.011902280401884348,51.03617021276598,0.011902280401884348,1.0989361702127658
YGAMRKT,2024-06-27,485.55,0.0,4.5,0.0,28.0,17.34107142857143,0.0,0.16071428571428573,0.0,0.0,1.4,1.1666666666666667,0.0,0.0,17.34107142857143,0.0,0.16071428571428573
MULTILNG,2024-06-27,3174.7499999999995,0.0,98.25000000000003,0.0,54.0,58.79166666666666,0.0,1.8194444444444449,0.0,0.0,2.1,2.25,0.0,0.0,58.79166666666666,0.0,1.8194444444444449
DYNPRC,2024-06-27,3801.4000000000005,0.0,70.05,0.0,60.0,63.356666666666676,0.0,1.1675,0.0,0.0,2.7,2.5,0.0,0.0,63.356666666666676,0.0,1.1675
NOTIFY,2024-06-27,3909.2999999999997,0.0,74.24999999999997,0.0,60.0,65.155,0.0,1.2374999999999996,0.0,0.0,2.4,2.5,0.0,0.0,65.155,0.0,1.2374999999999996
CUSTPRT,2024-06-27,21339.299999999992,0.0,433.49999999999994,0.0,120.0,177.82749999999993,0.0,3.6124999999999994,0.0,0.0,5.4,5.0,0.0,0.0,177.82749999999993,0.0,3.6124999999999994
CHURNP,2024-06-27,6972.000000000003,60.6,139.5,60.6,135.0,51.64444444444447,348.60000000000014,1.0333333333333334,3.0300000000000002,6.975,5.5,5.625,20.0,0.008691910499139411,51.64444444444447,0.008691910499139411,1.0333333333333334
CURRCNV,2024-06-27,2664.3,0.0,22.350000000000005,0.0,63.0,42.29047619047619,0.0,0.35476190476190483,0.0,0.0,2.1,2.625,0.0,0.0,42.29047619047619,0.0,0.35476190476190483
YGCLEB,2024-06-27,817.5500000000003,0.0,6.150000000000001,0.0,44.0,18.580681818181827,0.0,0.1397727272727273,0.0,0.0,2.2,1.8333333333333333,0.0,0.0,18.580681818181827,0.0,0.1397727272727273
PAYPROC,2024-06-27,5793.4,0.0,136.79999999999998,0.0,60.0,96.55666666666666,0.0,2.28,0.0,0.0,1.8,2.5,0.0,0.0,96.55666666666666,0.0,2.28
BILLING,2024-06-27,6893.1500000000015,0.0,150.74999999999997,0.0,66.0,104.44166666666669,0.0,2.2840909090909087,0.0,0.0,3.0,2.75,0.0,0.0,104.44166666666669,0.0,2.2840909090909087
ANALAPI,2024-06-27,6959.550000000001,0.0,132.3,0.0,51.0,136.4617647058824,0.0,2.5941176470588236,0.0,0.0,3.0,2.125,0.0,0.0,136.4617647058824,0.0,2.5941176470588236
HRANAL,2024-06-27,3378.1,0.0,74.24999999999999,0.0,66.0,51.18333333333333,0.0,1.1249999999999998,0.0,0.0,4.8,2.75,0.0,0.0,51.18333333333333,0.0,1.1249999999999998
MLOPS,2024-06-27,16438.149999999998,0.0,260.55000000000007,0.0,72.0,228.30763888888885,0.0,3.618750000000001,0.0,0.0,3.0,3.0,0.0,0.0,228.30763888888885,0.0,3.618750000000001
ATLAS,2024-06-27,4652.15,73.05,73.05,73.05,48.0,96.91979166666665,193.8395833333333,1.5218749999999999,3.0437499999999997,3.0437499999999997,3.0,2.0,24.0,0.015702417161957374,96.91979166666665,0.015702417161957374,1.5218749999999999
MDLREG,2024-06-27,7586.199999999998,117.75,117.75,117.75,48.0,158.0458333333333,316.0916666666666,2.453125,4.90625,4.90625,3.0,2.0,24.0,0.01552160501964093,158.0458333333333,0.01552160501964093,2.453125
DATAHUB,2024-06-27,2934.0499999999997,44.7,44.7,44.7,48.0,61.12604166666666,122.25208333333332,0.93125,1.8625,1.8625,3.0,2.0,24.0,0.015234914197099575,61.12604166666666,0.015234914197099575,0.93125
