app_id,month,cost,value,data_used,data_sent,requests_made,requests_received,cost_per_request_made,cost_per_request_received,data_per_request,data_sent_per_received,data_used_per_received,outage_cost,outage_count,outage_duration,outage_efficiency,outage_frequency,outage_impact,outage_severity,rate_of_return,requests_per_business_hour,requests_per_hour,cost_per_request,value_per_cost,data_per_request
AWS,2024-10,0.0,37743.45000000366,0.0,37743.45000000366,0.0,130347.0,0.0,0.0,0.0,0.28956132477159935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.2741935483871,0.0,0.0,37743450000003.66,0.0
DBRCKS,2024-10,0.0,101276.25000000001,0.0,101276.25000000001,0.0,94139.0,0.0,0.0,0.0,1.075816080476742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.07096774193549,0.0,0.0,101276250000000.02,0.0
SNWFLK,2024-10,0.0,63707.099999999686,0.0,63707.099999999686,0.0,65252.0,0.0,0.0,0.0,0.9763240973456704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.68709677419355,0.0,0.0,63707099999999.68,0.0
COHORT,2024-10,102069.24999999994,0.0,2198.400000000002,0.0,1989.0,0.0,51.31686777275009,0.0,1.1052790346908004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4290322580645163,2.6733870967741935,51.31686777275009,0.0,1.1052790346908004
AIRFLW,2024-10,523256.90000000113,0.0,0.0,0.0,22902.0,22902.0,22.84765086018693,22.84765086018693,0.0,0.0,0.0,0.0,6.0,1460.0,0.0,1.0,0.0,243.33333333333334,0.0,61.3741935483871,30.782258064516128,22.84765086018693,0.0,0.0
KAFKA,2024-10,597031.4499999979,7034.10000000004,7034.10000000004,7034.10000000004,14679.0,14679.0,40.67248790789549,40.67248790789549,0.4791947680359725,0.4791947680359725,0.4791947680359725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011781791394741543,38.92903225806452,19.72983870967742,40.67248790789549,0.011781791394741543,0.4791947680359725
RTDASH,2024-10,202279.30000000025,1118.7000000000016,2268.449999999997,1118.7000000000016,4107.0,673.0,49.2523252982713,300.5635958395249,0.5523374726077421,1.6622585438335835,3.3706537890044532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005530471976124103,6.041935483870968,5.520161290322581,49.2523252982713,0.005530471976124103,0.5523374726077421
REDIS,2024-10,501863.649999996,4831.200000000222,4831.199999999992,4831.200000000222,16084.0,8042.0,31.202664138273814,62.40532827654763,0.3003730415319567,0.6007460830639421,0.6007460830639134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009626519075450594,31.635483870967743,21.618279569892472,31.202664138273814,0.009626519075450594,0.3003730415319567
AZURE,2024-10,0.0,14478.449999994149,0.0,14478.449999994149,0.0,84830.0,0.0,0.0,0.0,0.17067605799828067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.41935483870968,0.0,0.0,14478449999994.148,0.0
ELASTIC,2024-10,225320.09999999974,3056.6999999999975,3056.6999999999975,3056.6999999999975,4712.0,4712.0,47.818357385398926,47.818357385398926,0.6487054329371812,0.6487054329371812,0.6487054329371812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013566033389830739,12.393548387096773,6.333333333333333,47.818357385398926,0.013566033389830739,0.6487054329371812
ANALAPI,2024-10,285250.25000000035,0.0,5263.049999999982,0.0,2019.0,0.0,141.28293709757324,0.0,2.6067607726597237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47741935483871,2.713709677419355,141.28293709757324,0.0,2.6067607726597237
FEATSTR,2024-10,365859.84999999974,6979.949999999979,6979.950000000074,6979.949999999979,5796.0,1932.0,63.122817460317414,189.36845238095225,1.2042701863354166,3.6128105590062,3.61281055900625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019078207133141237,9.69032258064516,7.790322580645161,63.122817460317414,0.019078207133141237,1.2042701863354166
YGCHRN,2024-10,75808.04999999842,395.0999999999977,606.4499999999914,395.0999999999977,4072.0,1342.0,18.616908153241262,56.48885991058004,0.14893172888015507,0.2944113263785378,0.45190014903129017,0.0,401.0,70140.0,0.0,1.7901785714285714,0.0,174.91271820448878,0.005211847554448452,7.190322580645161,5.473118279569892,18.616908153241262,0.005211847554448452,0.14893172888015507
YELLOWS,2024-10,165240.55000000115,2629.050000000154,2629.050000000154,2629.050000000154,8818.0,8818.0,18.739005443411337,18.739005443411337,0.2981458380585341,0.2981458380585341,0.2981458380585341,0.0,45.0,6575.0,0.0,1.0714285714285714,0.0,146.11111111111111,0.015910440869387903,23.412903225806453,11.852150537634408,18.739005443411337,0.015910440869387903,0.2981458380585341
ABTEST,2024-10,128508.90000000011,0.0,2487.3,0.0,2049.0,0.0,62.71786237188878,0.0,1.213909224011713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729032258064516,2.754032258064516,62.71786237188878,0.0,1.213909224011713
HMFRP,2024-10,930010.8499997993,6844.950000000191,6844.950000000191,6844.950000000191,49794.0,49794.0,18.677166927738266,18.677166927738266,0.13746535727196432,0.13746535727196432,0.13746535727196432,0.0,7.0,2170.0,0.0,1.0,0.0,310.0,0.007360075422777775,134.15483870967742,66.9274193548387,18.677166927738266,0.007360075422777775,0.13746535727196432
CLVMDL,2024-10,1259570.6499999538,22647.44999999998,24957.150000000165,22647.44999999998,29588.0,6711.0,42.57032073813552,187.68747578601605,0.8434889144247724,3.374675905230216,3.7188421993741865,0.0,287.0,85770.0,0.0,1.4207920792079207,0.0,298.8501742160279,0.017980293523035654,48.49677419354839,39.76881720430107,42.57032073813552,0.017980293523035654,0.8434889144247724
DEMAND,2024-10,114755.80000000019,0.0,2501.6999999999966,0.0,1989.0,0.0,57.695223730517945,0.0,1.2577677224736032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5935483870967744,2.6733870967741935,57.695223730517945,0.0,1.2577677224736032
POSIDN,2024-10,1177081.099999895,24990.000000000142,24989.999999999025,24990.000000000142,39116.0,19558.0,30.0920620717838,60.1841241435676,0.6388690050107124,1.277738010021482,1.2777380100214248,0.0,3.0,490.0,0.0,1.0,0.0,163.33333333333334,0.02123048275943125,78.7258064516129,52.575268817204304,30.0920620717838,0.02123048275943125,0.6388690050107124
FINRPT,2024-10,190410.29999999978,0.0,4619.700000000003,0.0,2040.0,0.0,93.33838235294107,0.0,2.264558823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8161290322580643,2.7419354838709675,93.33838235294107,0.0,2.264558823529413
FINPLAN,2024-10,208857.04999999973,2313.600000000003,4664.1000000000095,2313.600000000003,4134.0,680.0,50.52178277697139,307.1427205882349,1.1282293178519616,3.402352941176475,6.858970588235308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011077433105561944,6.512903225806451,5.556451612903226,50.52178277697139,0.011077433105561944,1.1282293178519616
FRDETCT,2024-10,373562.2500000009,5772.749999999989,8655.300000000016,5772.749999999989,6018.0,1334.0,62.07415254237303,280.0316716641686,1.4382352941176497,4.327398800599692,6.488230884557733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015453247751880646,10.038709677419355,8.088709677419354,62.07415254237303,0.015453247751880646,1.4382352941176497
DDSD,2024-10,153184.79999999976,0.0,0.0,0.0,6725.0,6725.0,22.77840892193305,22.77840892193305,0.0,0.0,0.0,0.0,944.0,244765.0,0.0,3.3594306049822062,0.0,259.2849576271187,0.0,17.98709677419355,9.038978494623656,22.77840892193305,0.0,0.0
CSTSEG,2024-10,835893.0000000029,11995.350000000002,13734.000000000015,11995.350000000002,21528.0,4700.0,38.82817725752522,177.84957446808573,0.6379598662207364,2.5522021276595748,2.922127659574471,0.0,1571.0,239785.0,0.0,5.570921985815603,0.0,152.6320814767664,0.014350341491075964,35.49032258064516,28.93548387096774,38.82817725752522,0.014350341491075964,0.6379598662207364
MOBAPP,2024-10,837631.849999996,0.0,16824.000000000025,0.0,6003.0,0.0,139.53554056305114,0.0,2.8025987006496793,0.0,0.0,0.0,94.0,7320.0,0.0,1.1898734177215189,0.0,77.87234042553192,0.0,8.216129032258065,8.068548387096774,139.53554056305114,0.0,2.8025987006496793
MCSCBT,2024-10,1526789.149999962,24116.54999999997,32124.44999999998,24116.54999999997,16290.0,2041.0,93.72554634745009,748.0593581577472,1.9720349907918955,11.816046055854958,15.739563939245457,0.0,83.0,13955.0,0.0,1.1216216216216217,0.0,168.13253012048193,0.015795599543002106,24.864516129032257,21.89516129032258,93.72554634745009,0.015795599543002106,1.9720349907918955
NXPCR,2024-10,695087.6499999954,12624.899999999976,15606.149999999969,12624.899999999976,13404.0,2715.0,51.85673306475644,256.0175506445655,1.164290510295432,4.650055248618775,5.748121546961315,0.0,68.0,9765.0,0.0,1.0625,0.0,143.60294117647058,0.018163033108126808,21.767741935483873,18.016129032258064,51.85673306475644,0.018163033108126808,1.164290510295432
JPCHRN,2024-10,185662.70000000054,1629.4499999999994,2464.9499999999985,1629.4499999999994,6165.0,1364.0,30.11560421735613,136.11634897360744,0.3998296836982966,1.1946114369501462,1.807148093841641,0.0,39.0,10775.0,0.0,1.0833333333333333,0.0,276.28205128205127,0.008776399352158482,10.403225806451612,8.286290322580646,30.11560421735613,0.008776399352158482,0.3998296836982966
JAPNDB,2024-10,433853.45000001194,11401.94999999999,11401.949999999324,11401.94999999999,18928.0,9464.0,22.92125158495414,45.84250316990828,0.60238535502955,1.2047707100591705,1.2047707100591,0.0,1.0,400.0,0.0,1.0,0.0,400.0,0.026280648453987577,38.78709677419355,25.440860215053764,22.92125158495414,0.026280648453987577,0.60238535502955
JPNXPP,2024-10,94707.14999999988,1644.4499999999991,1644.4499999999991,1644.4499999999991,2728.0,1364.0,34.7166972140762,69.4333944281524,0.6028042521994131,1.2056085043988263,1.2056085043988263,0.0,5.0,575.0,0.0,1.0,0.0,115.0,0.017363525351570618,5.603225806451613,3.6666666666666665,34.7166972140762,0.017363525351570618,0.6028042521994131
CSSRVS,2024-10,311283.2000000006,0.0,6442.799999999994,0.0,3285.0,0.0,94.75896499238983,0.0,1.9612785388127836,0.0,0.0,0.0,5.0,745.0,0.0,1.0,0.0,149.0,0.0,4.161290322580645,4.415322580645161,94.75896499238983,0.0,1.9612785388127836
CHURNP,2024-10,204258.85000000012,2247.2999999999984,4558.94999999999,2247.2999999999984,4029.0,657.0,50.69715810374786,310.8962709284629,1.1315338793745322,3.420547945205477,6.939041095890396,0.0,360.0,52345.0,0.0,1.6216216216216217,0.0,145.40277777777777,0.011002216060650478,5.951612903225806,5.415322580645161,50.69715810374786,0.011002216060650478,1.1315338793745322
PROJMG,2024-10,84373.64999999964,0.0,1678.500000000001,0.0,1962.0,0.0,43.00389908256863,0.0,0.8555045871559638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632258064516129,2.6370967741935485,43.00389908256863,0.0,0.8555045871559638
TRNPIPE,2024-10,227187.60000000027,1448.5500000000013,3037.2000000000003,1448.5500000000013,3939.0,624.0,57.67646610814934,364.08269230769275,0.7710586443259712,2.321394230769233,4.867307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006376008197630503,5.82258064516129,5.294354838709677,57.67646610814934,0.006376008197630503,0.7710586443259712
SPARK,2024-10,295641.85000000027,4208.099999999989,4208.099999999997,4208.099999999989,5144.0,2572.0,57.473143468118245,114.94628693623649,0.8180598755832031,1.6361197511664034,1.6361197511664063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01423377644267882,9.803225806451612,6.913978494623656,57.473143468118245,0.01423377644267882,0.8180598755832031
BILLING,2024-10,207500.00000000044,0.0,4730.250000000006,0.0,1959.0,0.0,105.92138846350201,0.0,2.414624808575807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4387096774193546,2.6330645161290325,105.92138846350201,0.0,2.414624808575807
COMPLT,2024-10,163738.25000000125,1677.7499999999993,2248.949999999998,1677.7499999999993,5432.0,2030.0,30.143271354933958,80.65923645320258,0.4140187776141381,0.8264778325123149,1.1078571428571418,0.0,1202.0,283530.0,0.0,4.26241134751773,0.0,235.8818635607321,0.010246536774394415,10.370967741935484,7.301075268817204,30.143271354933958,0.010246536774394415,0.4140187776141381
GLOBCMP,2024-10,214422.19999999992,0.0,5280.300000000003,0.0,2019.0,0.0,106.20217929668149,0.0,2.6153046062407146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.767741935483871,2.713709677419355,106.20217929668149,0.0,2.6153046062407146
EXCS,2024-10,229420.30000000077,3021.8999999999983,6031.649999999981,3021.8999999999983,6715.0,673.0,34.165346239761845,340.89197622585556,0.8982352941176442,4.490193164933133,8.962332838038606,0.0,142.0,20185.0,0.0,1.2033898305084745,0.0,142.14788732394365,0.013171894553359001,9.825806451612904,9.025537634408602,34.165346239761845,0.013171894553359001,0.8982352941176442
JIJOFS,2024-10,30137.30000000008,1095.150000000004,1095.150000000004,1095.150000000004,1343.0,1343.0,22.440282948622546,22.440282948622546,0.8154504839910677,0.8154504839910677,0.8154504839910677,0.0,3.0,1095.0,0.0,1.0,0.0,365.0,0.03633868992909123,3.5612903225806454,1.8051075268817205,22.440282948622546,0.03633868992909123,0.8154504839910677
PANDRA,2024-10,194394.30000000473,7710.600000000004,7710.600000000139,7710.600000000004,9362.0,4681.0,20.76418500320495,41.5283700064099,0.8236060670796986,1.6472121341593684,1.6472121341593973,0.0,44.0,5830.0,0.0,1.0232558139534884,0.0,132.5,0.03966474325635997,19.045161290322582,12.583333333333334,20.76418500320495,0.03966474325635997,0.8236060670796986
SEARCH,2024-10,129861.8000000001,0.0,2996.4000000000015,0.0,2025.0,0.0,64.12928395061734,0.0,1.4797037037037044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7193548387096773,2.721774193548387,64.12928395061734,0.0,1.4797037037037044
CURRCNV,2024-10,81526.74999999971,0.0,715.0499999999984,0.0,2034.0,0.0,40.08198131760064,0.0,0.3515486725663709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8838709677419354,2.7338709677419355,40.08198131760064,0.0,0.3515486725663709
EXPENSE,2024-10,102770.60000000015,0.0,2305.3500000000017,0.0,2049.0,0.0,50.15646656905815,0.0,1.1251098096632512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5451612903225804,2.754032258064516,50.15646656905815,0.0,1.1251098096632512
NOTIFY,2024-10,130687.64999999997,0.0,2497.0500000000015,0.0,2070.0,0.0,63.13413043478259,0.0,1.2063043478260878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632258064516129,2.782258064516129,63.13413043478259,0.0,1.2063043478260878
MDLMON,2024-10,102554.79999999989,0.0,1150.9499999999944,0.0,2091.0,0.0,49.04581539933041,0.0,0.5504304160688639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7483870967741937,2.810483870967742,49.04581539933041,0.0,0.5504304160688639
PAYPROC,2024-10,185716.65000000046,0.0,4387.799999999997,0.0,1911.0,0.0,97.18296703296727,0.0,2.296075353218209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.767741935483871,2.568548387096774,97.18296703296727,0.0,2.296075353218209
YGAMRKT,2024-10,26223.850000000155,0.0,212.100000000001,0.0,1396.0,0.0,18.784992836676327,0.0,0.15193409742120415,0.0,0.0,0.0,1714.0,233800.0,0.0,6.078014184397163,0.0,136.4060676779463,0.0,1.8064516129032258,1.8763440860215055,18.784992836676327,0.0,0.15193409742120415
ECOMLP,2024-10,759653.3499999976,0.0,15141.0,0.0,5576.0,0.0,136.23625358680016,0.0,2.71538737446198,0.0,0.0,0.0,3.0,395.0,0.0,1.0,0.0,131.66666666666666,0.0,7.638709677419355,7.494623655913978,136.23625358680016,0.0,2.71538737446198
WEBHOOK,2024-10,39790.2,0.0,307.3500000000002,0.0,1370.0,0.0,29.043941605839414,0.0,0.2243430656934308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9096774193548387,1.8413978494623655,29.043941605839414,0.0,0.2243430656934308
HEALTH,2024-10,102285.04999999938,0.0,614.5499999999913,0.0,3420.0,0.0,29.907909356724964,0.0,0.17969298245613782,0.0,0.0,0.0,80.0,11260.0,0.0,1.1111111111111112,0.0,140.75,0.0,4.564516129032258,4.596774193548387,29.907909356724964,0.0,0.17969298245613782
YGSCST,2024-10,75662.79999999852,399.44999999999817,596.0999999999926,399.44999999999817,4026.0,1342.0,18.793541977148166,56.3806259314445,0.14806259314455852,0.2976527570789852,0.4441877794336756,0.0,1684.0,236510.0,0.0,5.971631205673759,0.0,140.44536817102139,0.005279344671357734,7.203225806451613,5.411290322580645,18.793541977148166,0.005279344671357734,0.14806259314455852
YGCLV,2024-10,75347.39999999868,401.2499999999977,596.2499999999919,401.2499999999977,4018.0,1342.0,18.7524639123939,56.14560357675014,0.1483947237431538,0.2989940387481354,0.4442995529061043,0.0,46.0,11900.0,0.0,1.0222222222222221,0.0,258.69565217391306,0.0053253330572787475,7.164516129032258,5.400537634408602,18.7524639123939,0.0053253330572787475,0.1483947237431538
YGASTORE,2024-10,25323.300000000174,0.0,0.0,0.0,1342.0,1342.0,18.869821162444243,18.869821162444243,0.0,0.0,0.0,0.0,397.0,38045.0,0.0,1.7412280701754386,0.0,95.83123425692695,0.0,3.529032258064516,1.803763440860215,18.869821162444243,0.0,0.0
SENTANL,2024-10,48870.399999999856,0.0,484.4999999999989,0.0,1926.0,0.0,25.374039460020693,0.0,0.25155763239875334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5451612903225804,2.588709677419355,25.374039460020693,0.0,0.25155763239875334
AUTOML,2024-10,215331.05000000034,0.0,3749.249999999994,0.0,1905.0,0.0,113.03467191601068,0.0,1.9681102362204694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361290322580645,2.560483870967742,113.03467191601068,0.0,1.9681102362204694
APIGWY,2024-10,223880.05000000083,0.0,4410.450000000003,0.0,2768.0,0.0,80.88152095375753,0.0,1.5933706647398853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.870967741935484,3.7204301075268815,80.88152095375753,0.0,1.5933706647398853
MULTILNG,2024-10,112664.20000000006,0.0,3511.1999999999994,0.0,1941.0,0.0,58.04441009788771,0.0,1.8089644513137555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7870967741935484,2.6088709677419355,58.04441009788771,0.0,1.8089644513137555
MKTDB,2024-10,234649.30000000066,0.0,5031.900000000001,0.0,2780.0,0.0,84.40622302158297,0.0,1.8100359712230218,0.0,0.0,0.0,86.0,16200.0,0.0,1.1168831168831168,0.0,188.37209302325581,0.0,3.729032258064516,3.736559139784946,84.40622302158297,0.0,1.8100359712230218
RECV2,2024-10,166170.1499999999,0.0,3292.6500000000033,0.0,2684.0,0.0,61.91138226527568,0.0,1.226769746646797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.858064516129032,3.60752688172043,61.91138226527568,0.0,1.226769746646797
JRNYANL,2024-10,118660.95000000004,0.0,2473.649999999996,0.0,2058.0,0.0,57.658381924198274,0.0,1.2019679300291526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7193548387096773,2.7661290322580645,57.658381924198274,0.0,1.2019679300291526
QUALITY,2024-10,81854.59999999989,0.0,1352.1000000000006,0.0,1956.0,0.0,41.847955010224894,0.0,0.6912576687116567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.629032258064516,41.847955010224894,0.0,0.6912576687116567
HRANAL,2024-10,99911.2500000001,0.0,2224.350000000002,0.0,1980.0,0.0,50.46022727272732,0.0,1.123409090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9806451612903224,2.661290322580645,50.46022727272732,0.0,1.123409090909092
SUPTKT,2024-10,113207.84999999992,0.0,2369.5499999999997,0.0,1983.0,0.0,57.08918305597575,0.0,1.194931921331316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7580645161290325,2.6653225806451615,57.08918305597575,0.0,1.194931921331316
SUPCHN,2024-10,226091.9999999998,0.0,5427.900000000009,0.0,2139.0,0.0,105.69985974754549,0.0,2.5375876577840155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.806451612903226,2.875,105.69985974754549,0.0,2.5375876577840155
INVOPT,2024-10,239139.59999999937,2721.4499999999994,5346.600000000009,2721.4499999999994,4206.0,713.0,56.85677603423665,335.3991584852726,1.2711840228245384,3.8169004207573622,7.4987377279102505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011380172919917933,6.480645161290322,5.653225806451613,56.85677603423665,0.011380172919917933,1.2711840228245384
CUSTPRT,2024-10,712173.1999999974,0.0,14693.54999999999,0.0,4062.0,0.0,175.32575086164385,0.0,3.617319054652878,0.0,0.0,0.0,16.0,1505.0,0.0,1.0,0.0,94.0625,0.0,5.593548387096774,5.459677419354839,175.32575086164385,0.0,3.617319054652878
TAXCALC,2024-10,124782.20000000026,0.0,2792.8499999999967,0.0,1980.0,0.0,63.02131313131326,0.0,1.4105303030303014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8161290322580643,2.661290322580645,63.02131313131326,0.0,1.4105303030303014
XCHATTR,2024-10,126462.95000000004,0.0,2370.150000000005,0.0,2004.0,0.0,63.10526447105791,0.0,1.182709580838326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.693548387096774,63.10526447105791,0.0,1.182709580838326
VIBEFLX,2024-10,98786.59999999993,0.0,581.2499999999924,0.0,3290.0,0.0,30.02632218844983,0.0,0.17667173252279403,0.0,0.0,0.0,7.0,640.0,0.0,1.1666666666666667,0.0,91.42857142857143,0.0,4.258064516129032,4.422043010752688,30.02632218844983,0.0,0.17667173252279403
GLOBAGG,2024-10,229831.15000000034,0.0,7063.200000000006,0.0,2624.0,0.0,87.58809070121964,0.0,2.691768292682929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5612903225806454,3.5268817204301075,87.58809070121964,0.0,2.691768292682929
GEOANL,2024-10,235902.59999999954,3540.299999999999,7310.249999999994,3540.299999999999,4065.0,656.0,58.032619926199146,359.6076219512188,1.7983394833948323,5.396798780487803,11.143673780487795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015007464945278288,6.425806451612903,5.463709677419355,58.032619926199146,0.015007464945278288,1.7983394833948323
SLSDB,2024-10,221369.30000000057,0.0,4767.899999999999,0.0,2648.0,0.0,83.59867824773436,0.0,1.8005664652567972,0.0,0.0,0.0,320.0,65155.0,0.0,1.5311004784688995,0.0,203.609375,0.0,3.2516129032258063,3.5591397849462365,83.59867824773436,0.0,1.8005664652567972
YGSCPA,2024-10,25601.35000000011,0.0,207.30000000000072,0.0,1366.0,0.0,18.74183748169847,0.0,0.1517569546120064,0.0,0.0,0.0,74.0,13075.0,0.0,1.121212121212121,0.0,176.6891891891892,0.0,1.696774193548387,1.836021505376344,18.74183748169847,0.0,0.1517569546120064
DYNPRC,2024-10,123080.70000000014,0.0,2322.749999999997,0.0,1962.0,0.0,62.73226299694197,0.0,1.1838685015290504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564516129032258,2.6370967741935485,62.73226299694197,0.0,1.1838685015290504
WHLSLP,2024-10,315806.70000000147,0.0,6290.399999999987,0.0,3210.0,0.0,98.38214953271074,0.0,1.959626168224295,0.0,0.0,0.0,1.0,105.0,0.0,1.0,0.0,105.0,0.0,4.403225806451613,4.314516129032258,98.38214953271074,0.0,1.959626168224295
DATARES,2024-10,118490.79999999996,0.0,3651.7499999999927,0.0,2040.0,0.0,58.08372549019606,0.0,1.7900735294117611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7096774193548385,2.7419354838709675,58.08372549019606,0.0,1.7900735294117611
MLOPS,2024-10,419008.8999999993,0.0,6569.849999999993,0.0,1872.0,0.0,223.82954059829024,0.0,3.5095352564102527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4290322580645163,2.5161290322580645,223.82954059829024,0.0,3.5095352564102527
ATLAS,2024-10,119063.49999999981,1763.5500000000006,1763.5500000000004,1763.5500000000006,1248.0,624.0,95.40344551282035,190.8068910256407,1.4131009615384618,2.826201923076924,2.8262019230769235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01481184409999709,2.4290322580645163,1.6774193548387097,95.40344551282035,0.01481184409999709,1.4131009615384618
MDLREG,2024-10,193049.7000000001,2865.1499999999987,2865.1500000000055,2865.1499999999987,1248.0,624.0,154.6872596153847,309.3745192307694,2.295793269230774,4.591586538461536,4.591586538461548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014841514905229053,2.4290322580645163,1.6774193548387097,154.6872596153847,0.014841514905229053,2.295793269230774
DATAHUB,2024-10,73986.19999999991,1101.5999999999988,1101.6000000000006,1101.5999999999988,1248.0,624.0,59.28381410256403,118.56762820512806,0.8826923076923082,1.7653846153846133,1.7653846153846164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014889263132854507,2.4290322580645163,1.6774193548387097,59.28381410256403,0.014889263132854507,0.8826923076923082
TEMPANL,2024-10,121806.64999999994,0.0,2615.550000000002,0.0,2127.0,0.0,57.26687823225197,0.0,1.2296897038081815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8451612903225807,2.8588709677419355,57.26687823225197,0.0,1.2296897038081815
DRUID,2024-10,32241.35000000001,484.8000000000007,484.8000000000007,484.8000000000007,709.0,709.0,45.47440056417491,45.47440056417491,0.6837799717912563,0.6837799717912563,0.6837799717912563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015036591209735342,1.896774193548387,0.9529569892473119,45.47440056417491,0.015036591209735342,0.6837799717912563
RISKMG,2024-10,231628.10000000018,0.0,5373.0,0.0,2091.0,0.0,110.77384026781453,0.0,2.569583931133429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8451612903225807,2.810483870967742,110.77384026781453,0.0,2.569583931133429
YGCLEB,2024-10,27423.200000000117,0.0,222.30000000000115,0.0,1474.0,0.0,18.60461329715069,0.0,0.15081411126187325,0.0,0.0,0.0,1407.0,337130.0,0.0,4.98936170212766,0.0,239.6090973702914,0.0,1.9483870967741936,1.9811827956989247,18.60461329715069,0.0,0.15081411126187325
SNAPINT,2024-10,214745.90000000043,0.0,4267.200000000009,0.0,2672.0,0.0,80.36897455089836,0.0,1.5970059880239553,0.0,0.0,0.0,2038.0,198810.0,0.0,7.226950354609929,0.0,97.55152109911678,0.0,3.445161290322581,3.5913978494623655,80.36897455089836,0.0,1.5970059880239553
HMFRP,2024-11,904496.6499998178,6669.750000000213,6669.750000000213,6669.750000000213,48453.0,48453.0,18.66750562400301,18.66750562400301,0.13765401523125942,0.13765401523125942,0.13765401523125942,0.0,7.0,2170.0,0.0,1.0,0.0,310.0,0.007373990826833417,135.97333333333333,67.29583333333333,18.66750562400301,0.007373990826833417,0.13765401523125942
AZURE,2024-11,0.0,14312.249999994447,0.0,14312.249999994447,0.0,82664.0,0.0,0.0,0.0,0.1731376415367566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.20666666666666,0.0,0.0,14312249999994.445,0.0
